Omega	n_0	chi2	
77.65795555409711	1.1344368435877393e-07	6901.476988760868	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409711	1.1343856265405637e-07	6901.47539084476	
77.65795555409714	1.1344367667246348e-07	6901.473797721126	
77.65795555409714	1.1344367667246348e-07	6901.473797721126	
77.65795555409714	1.1344367667246348e-07	6901.473797721126	
77.65795555409713	1.1343857032883175e-07	6901.472209375628	
77.65795555409713	1.1343857032883175e-07	6901.472209375628	
77.65795555409713	1.1343857032883175e-07	6901.472209375628	
77.65795555409713	1.1343857032883175e-07	6901.472209375628	
77.65795555409713	1.1343857032883175e-07	6901.472209375628	
77.65795555409713	1.1343857032883175e-07	6901.472209375628	
77.65795555409713	1.1343857032883175e-07	6901.472209375628	
77.65795555409721	1.1344366900920588e-07	6901.470625793999	
77.65795555409721	1.1344366900920588e-07	6901.470625793999	
77.65795555409721	1.1344366900920588e-07	6901.470625793999	
77.65795555409721	1.1344366900920588e-07	6901.470625793999	
77.65795555409724	1.1343857798058883e-07	6901.469046961762	
77.65795555409724	1.1343857798058883e-07	6901.469046961762	
77.65795555409724	1.1343857798058883e-07	6901.469046961762	
77.65795555409724	1.1343857798058883e-07	6901.469046961762	
77.6579555540973	1.1344366136893205e-07	6901.4674728648515	
77.6579555540973	1.1344366136893205e-07	6901.4674728648515	
77.6579555540973	1.1344366136893205e-07	6901.4674728648515	
77.6579555540973	1.1344366136893205e-07	6901.4674728648515	
77.6579555540973	1.1344366136893205e-07	6901.4674728648515	
77.6579555540973	1.1344366136893205e-07	6901.4674728648515	
77.6579555540973	1.1344366136893205e-07	6901.4674728648515	
77.6579555540973	1.1344366136893205e-07	6901.4674728648515	
77.6579555540973	1.1344366136893205e-07	6901.4674728648515	
77.6579555540973	1.1344366136893205e-07	6901.4674728648515	
77.6579555540973	1.1344366136893205e-07	6901.4674728648515	
77.6579555540973	1.1344366136893205e-07	6901.4674728648515	
77.6579555540973	1.1344366136893205e-07	6901.4674728648515	
77.6579555540973	1.1344366136893205e-07	6901.4674728648515	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.6579555540973	1.1343858560939665e-07	6901.465903488912	
77.65795555409728	1.1344365375157304e-07	6901.464338819982	
77.65795555409731	1.1343859321532404e-07	6901.462778843717	
77.65795555409731	1.1343859321532404e-07	6901.462778843717	
77.65795555409731	1.1343859321532404e-07	6901.462778843717	
77.65795555409731	1.1343859321532404e-07	6901.462778843717	
77.65795555409731	1.1343859321532404e-07	6901.462778843717	
77.65795555409731	1.1343859321532404e-07	6901.462778843717	
77.65795555409731	1.1343859321532404e-07	6901.462778843717	
77.6579555540973	1.1344364615706012e-07	6901.461223546196	
77.6579555540973	1.1344364615706012e-07	6901.461223546196	
77.6579555540973	1.1344364615706012e-07	6901.461223546196	
77.65795555409731	1.1343860079843961e-07	6901.45967291335	
77.65795555409731	1.1343860079843961e-07	6901.45967291335	
77.65795555409731	1.1343860079843961e-07	6901.45967291335	
77.65795555409731	1.1343860079843961e-07	6901.45967291335	
77.65795555409731	1.1343860079843961e-07	6901.45967291335	
77.65795555409731	1.1343860079843961e-07	6901.45967291335	
77.65795555409731	1.1343860079843961e-07	6901.45967291335	
77.65795555409731	1.1343860079843961e-07	6901.45967291335	
77.65795555409731	1.1343860079843961e-07	6901.45967291335	
77.6579555540973	1.1344363858532477e-07	6901.458126931177	
77.6579555540973	1.1344363858532477e-07	6901.458126931177	
77.6579555540973	1.1344363858532477e-07	6901.458126931177	
77.6579555540973	1.1344363858532477e-07	6901.458126931177	
77.6579555540973	1.1344363858532477e-07	6901.458126931177	
77.6579555540973	1.1344363858532477e-07	6901.458126931177	
77.65795555409726	1.1343860835881181e-07	6901.456585585747	
77.65795555409726	1.1343860835881181e-07	6901.456585585747	
77.65795555409726	1.1343860835881181e-07	6901.456585585747	
77.65795555409726	1.1343860835881181e-07	6901.456585585747	
77.65795555409726	1.1343860835881181e-07	6901.456585585747	
77.65795555409726	1.1343860835881181e-07	6901.456585585747	
77.65795555409726	1.1343860835881181e-07	6901.456585585747	
77.65795555409726	1.1343860835881181e-07	6901.456585585747	
77.65795555409726	1.1343860835881181e-07	6901.456585585747	
77.65795555409726	1.1343860835881181e-07	6901.456585585747	
77.65795555409726	1.1343860835881181e-07	6901.456585585747	
77.65795555409726	1.1343860835881181e-07	6901.456585585747	
77.65795555409726	1.1343860835881181e-07	6901.456585585747	
77.65795555409726	1.1343860835881181e-07	6901.456585585747	
77.65795555409724	1.1344363103629868e-07	6901.455048863103	
77.65795555409724	1.1344363103629868e-07	6901.455048863103	
77.65795555409724	1.1344363103629868e-07	6901.455048863103	
77.6579555540973	1.1343861589650885e-07	6901.453516749472	
77.65795555409731	1.134436235099137e-07	6901.45198923094	
77.65795555409731	1.134436235099137e-07	6901.45198923094	
77.65795555409731	1.134436235099137e-07	6901.45198923094	
77.65795555409731	1.134436235099137e-07	6901.45198923094	
77.65795555409731	1.134436235099137e-07	6901.45198923094	
77.65795555409731	1.134436235099137e-07	6901.45198923094	
77.65795555409731	1.134436235099137e-07	6901.45198923094	
77.65795555409731	1.134436235099137e-07	6901.45198923094	
77.65795555409731	1.134436235099137e-07	6901.45198923094	
77.65795555409731	1.134436235099137e-07	6901.45198923094	
77.65795555409731	1.134436235099137e-07	6901.45198923094	
77.65795555409731	1.134436235099137e-07	6901.45198923094	
77.65795555409731	1.134436235099137e-07	6901.45198923094	
77.65795555409731	1.134436235099137e-07	6901.45198923094	
77.65795555409731	1.134436235099137e-07	6901.45198923094	
77.6579555540973	1.1343862341159873e-07	6901.450466293745	
77.65795555409733	1.1344361600610196e-07	6901.448947924209	
77.65795555409733	1.1344361600610196e-07	6901.448947924209	
77.65795555409733	1.1344361600610196e-07	6901.448947924209	
77.65795555409733	1.1344361600610196e-07	6901.448947924209	
77.65795555409733	1.1344361600610196e-07	6901.448947924209	
77.65795555409733	1.1344361600610196e-07	6901.448947924209	
77.65795555409733	1.1344361600610196e-07	6901.448947924209	
77.65795555409733	1.1344361600610196e-07	6901.448947924209	
77.65795555409728	1.1343863090414926e-07	6901.447434108561	
77.65795555409728	1.1343863090414926e-07	6901.447434108561	
77.65795555409734	1.1344360852479577e-07	6901.445924833152	
77.65795555409733	1.1343863837422801e-07	6901.444420084412	
77.65795555409733	1.1343863837422801e-07	6901.444420084412	
77.65795555409733	1.1343863837422801e-07	6901.444420084412	
77.65795555409733	1.1343863837422801e-07	6901.444420084412	
77.65795555409734	1.134436010659276e-07	6901.442919848721	
77.65795555409734	1.134436010659276e-07	6901.442919848721	
77.65795555409734	1.134436010659276e-07	6901.442919848721	
77.65795555409734	1.134436010659276e-07	6901.442919848721	
77.65795555409734	1.134436010659276e-07	6901.442919848721	
77.65795555409734	1.134436010659276e-07	6901.442919848721	
77.65795555409734	1.134436010659276e-07	6901.442919848721	
77.65795555409734	1.134436010659276e-07	6901.442919848721	
77.65795555409734	1.134436010659276e-07	6901.442919848721	
77.65795555409734	1.134436010659276e-07	6901.442919848721	
77.65795555409734	1.134436010659276e-07	6901.442919848721	
77.65795555409734	1.134436010659276e-07	6901.442919848721	
77.65795555409734	1.134436010659276e-07	6901.442919848721	
77.65795555409734	1.134436010659276e-07	6901.442919848721	
77.65795555409734	1.134436010659276e-07	6901.442919848721	
77.65795555409731	1.134386458219024e-07	6901.441424112569	
77.65795555409731	1.1344359362943017e-07	6901.439932862446	
77.65795555409731	1.1344359362943017e-07	6901.439932862446	
77.65795555409731	1.1344359362943017e-07	6901.439932862446	
77.65795555409731	1.1344359362943017e-07	6901.439932862446	
77.65795555409731	1.1344359362943017e-07	6901.439932862446	
77.65795555409731	1.1344359362943017e-07	6901.439932862446	
77.65795555409731	1.1344359362943017e-07	6901.439932862446	
77.65795555409731	1.1344359362943017e-07	6901.439932862446	
77.65795555409731	1.1344359362943017e-07	6901.439932862446	
77.65795555409731	1.1344359362943017e-07	6901.439932862446	
77.65795555409731	1.1344359362943017e-07	6901.439932862446	
77.65795555409731	1.1344359362943017e-07	6901.439932862446	
77.65795555409731	1.1344359362943017e-07	6901.439932862446	
77.65795555409731	1.1343865324723964e-07	6901.438446084914	
77.65795555409731	1.1343865324723964e-07	6901.438446084914	
77.65795555409731	1.1343865324723964e-07	6901.438446084914	
77.65795555409731	1.1343865324723964e-07	6901.438446084914	
77.65795555409731	1.1343865324723964e-07	6901.438446084914	
77.65795555409731	1.1343865324723964e-07	6901.438446084914	
77.65795555409731	1.1343865324723964e-07	6901.438446084914	
77.65795555409731	1.1343865324723964e-07	6901.438446084914	
77.65795555409731	1.1343865324723964e-07	6901.438446084914	
77.65795555409731	1.1343865324723964e-07	6901.438446084914	
77.65795555409731	1.1343865324723964e-07	6901.438446084914	
77.6579555540974	1.1344358621523639e-07	6901.436963766546	
77.65795555409737	1.134386606503067e-07	6901.435485893943	
77.65795555409737	1.134386606503067e-07	6901.435485893943	
77.65795555409737	1.134386606503067e-07	6901.435485893943	
77.65795555409737	1.134386606503067e-07	6901.435485893943	
77.65795555409737	1.134386606503067e-07	6901.435485893943	
77.65795555409734	1.1344357882327935e-07	6901.434012453781	
77.65795555409728	1.1343866803117038e-07	6901.432543432791	
77.65795555409728	1.1343866803117038e-07	6901.432543432791	
77.65795555409728	1.1343866803117038e-07	6901.432543432791	
77.65795555409728	1.1343866803117038e-07	6901.432543432791	
77.65795555409721	1.1344357145349239e-07	6901.4310788177245	
77.65795555409721	1.1344357145349239e-07	6901.4310788177245	
77.65795555409721	1.1344357145349239e-07	6901.4310788177245	
77.65795555409721	1.1344357145349239e-07	6901.4310788177245	
77.65795555409721	1.1344357145349239e-07	6901.4310788177245	
77.65795555409733	1.1343867538989726e-07	6901.429618595364	
77.65795555409733	1.1343867538989726e-07	6901.429618595364	
77.65795555409733	1.1343867538989726e-07	6901.429618595364	
77.65795555409733	1.1343867538989726e-07	6901.429618595364	
77.65795555409733	1.1343867538989726e-07	6901.429618595364	
77.65795555409733	1.1343867538989726e-07	6901.429618595364	
77.65795555409733	1.1343867538989726e-07	6901.429618595364	
77.65795555409733	1.1343867538989726e-07	6901.429618595364	
77.65795555409733	1.1343867538989726e-07	6901.429618595364	
77.65795555409733	1.1343867538989726e-07	6901.429618595364	
77.65795555409733	1.1343867538989726e-07	6901.429618595364	
77.65795555409733	1.1343867538989726e-07	6901.429618595364	
77.65795555409733	1.1343867538989726e-07	6901.429618595364	
77.65795555409733	1.1343867538989726e-07	6901.429618595364	
77.65795555409728	1.1344356410580897e-07	6901.42816275252	
77.65795555409728	1.1344356410580897e-07	6901.42816275252	
77.65795555409728	1.1344356410580897e-07	6901.42816275252	
77.65795555409728	1.1344356410580897e-07	6901.42816275252	
77.65795555409728	1.1344356410580897e-07	6901.42816275252	
77.65795555409728	1.1344356410580897e-07	6901.42816275252	
77.65795555409728	1.1344356410580897e-07	6901.42816275252	
77.65795555409728	1.1344356410580897e-07	6901.42816275252	
77.65795555409728	1.1344356410580897e-07	6901.42816275252	
77.65795555409728	1.1344356410580897e-07	6901.42816275252	
77.65795555409728	1.1343868272655377e-07	6901.426711276035	
77.65795555409731	1.1344355678016283e-07	6901.42526415286	
77.65795555409731	1.1344355678016283e-07	6901.42526415286	
77.65795555409727	1.1343869004120609e-07	6901.423821369866	
77.65795555409727	1.1343869004120609e-07	6901.423821369866	
77.65795555409724	1.1344354947648785e-07	6901.422382914136	
77.65795555409724	1.1344354947648785e-07	6901.422382914136	
77.65795555409724	1.1343869733392019e-07	6901.420948772633	
77.65795555409724	1.1343869733392019e-07	6901.420948772633	
77.65795555409724	1.1343869733392019e-07	6901.420948772633	
77.65795555409724	1.1343869733392019e-07	6901.420948772633	
77.6579555540972	1.1344354219471816e-07	6901.419518932427	
77.6579555540972	1.1344354219471816e-07	6901.419518932427	
77.6579555540972	1.1344354219471816e-07	6901.419518932427	
77.65795555409724	1.1343870460476188e-07	6901.418093380627	
77.65795555409724	1.1343870460476188e-07	6901.418093380627	
77.65795555409724	1.1343870460476188e-07	6901.418093380627	
77.65795555409724	1.1343870460476188e-07	6901.418093380627	
77.65795555409724	1.1343870460476188e-07	6901.418093380627	
77.65795555409724	1.1343870460476188e-07	6901.418093380627	
77.65795555409724	1.1343870460476188e-07	6901.418093380627	
77.65795555409724	1.1343870460476188e-07	6901.418093380627	
77.65795555409726	1.1344353493478805e-07	6901.416672104317	
77.65795555409726	1.1344353493478805e-07	6901.416672104317	
77.65795555409726	1.1344353493478805e-07	6901.416672104317	
77.65795555409726	1.1344353493478805e-07	6901.416672104317	
77.65795555409726	1.1344353493478805e-07	6901.416672104317	
77.65795555409726	1.1344353493478805e-07	6901.416672104317	
77.65795555409733	1.134387118537968e-07	6901.415255090758	
77.65795555409733	1.134387118537968e-07	6901.415255090758	
77.65795555409733	1.134387118537968e-07	6901.415255090758	
77.65795555409733	1.134387118537968e-07	6901.415255090758	
77.65795555409737	1.13443527696632e-07	6901.413842327123	
77.65795555409737	1.13443527696632e-07	6901.413842327123	
77.65795555409737	1.13443527696632e-07	6901.413842327123	
77.65795555409737	1.13443527696632e-07	6901.413842327123	
77.65795555409737	1.13443527696632e-07	6901.413842327123	
77.6579555540973	1.1343871908109029e-07	6901.412433800638	
77.6579555540973	1.1343871908109029e-07	6901.412433800638	
77.6579555540973	1.1343871908109029e-07	6901.412433800638	
77.6579555540973	1.1343871908109029e-07	6901.412433800638	
77.6579555540973	1.1343871908109029e-07	6901.412433800638	
77.6579555540973	1.1343871908109029e-07	6901.412433800638	
77.6579555540973	1.1343871908109029e-07	6901.412433800638	
77.6579555540973	1.1343871908109029e-07	6901.412433800638	
77.6579555540973	1.1343871908109029e-07	6901.412433800638	
77.6579555540973	1.1343871908109029e-07	6901.412433800638	
77.6579555540973	1.1343871908109029e-07	6901.412433800638	
77.6579555540973	1.1343871908109029e-07	6901.412433800638	
77.6579555540973	1.1343871908109029e-07	6901.412433800638	
77.6579555540973	1.1343871908109029e-07	6901.412433800638	
77.65795555409728	1.1344352048018475e-07	6901.411029498646	
77.65795555409728	1.1344352048018475e-07	6901.411029498646	
77.65795555409728	1.1344352048018475e-07	6901.411029498646	
77.65795555409728	1.1344352048018475e-07	6901.411029498646	
77.65795555409728	1.1344352048018475e-07	6901.411029498646	
77.65795555409728	1.1344352048018475e-07	6901.411029498646	
77.65795555409728	1.1344352048018475e-07	6901.411029498646	
77.65795555409728	1.1344352048018475e-07	6901.411029498646	
77.65795555409728	1.1344352048018475e-07	6901.411029498646	
77.65795555409728	1.1344352048018475e-07	6901.411029498646	
77.65795555409728	1.1344352048018475e-07	6901.411029498646	
77.65795555409727	1.1343872628670759e-07	6901.409629408485	
77.65795555409727	1.1343872628670759e-07	6901.409629408485	
77.65795555409727	1.1343872628670759e-07	6901.409629408485	
77.65795555409723	1.1344351328538116e-07	6901.408233517416	
77.65795555409723	1.1344351328538116e-07	6901.408233517416	
77.65795555409723	1.1344351328538116e-07	6901.408233517416	
77.65795555409723	1.1344351328538116e-07	6901.408233517416	
77.65795555409723	1.1344351328538116e-07	6901.408233517416	
77.65795555409723	1.1344351328538116e-07	6901.408233517416	
77.65795555409723	1.1344351328538116e-07	6901.408233517416	
77.65795555409723	1.1344351328538116e-07	6901.408233517416	
77.65795555409723	1.1344351328538116e-07	6901.408233517416	
77.65795555409723	1.1344351328538116e-07	6901.408233517416	
77.65795555409728	1.1343873347071369e-07	6901.406841813005	
77.65795555409727	1.1344350611215634e-07	6901.40545428254	
77.65795555409727	1.1344350611215634e-07	6901.40545428254	
77.65795555409727	1.1344350611215634e-07	6901.40545428254	
77.65795555409727	1.1344350611215634e-07	6901.40545428254	
77.65795555409727	1.1344350611215634e-07	6901.40545428254	
77.65795555409727	1.1344350611215634e-07	6901.40545428254	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
77.65795555409723	1.1343874063317343e-07	6901.404070913648	
