Omega	n_0	chi2	
77.65795555409711	1.134437388142796e-07	6901.499870950815	
77.65795555409711	1.134437388142796e-07	6901.499870950815	
77.65795555409711	1.134437388142796e-07	6901.499870950815	
77.65795555409711	1.134437388142796e-07	6901.499870950815	
77.65795555409711	1.134437388142796e-07	6901.499870950815	
77.65795555409711	1.134437388142796e-07	6901.499870950815	
77.65795555409711	1.1343854297386641e-07	6901.483592658691	
77.65795555409711	1.1343854297386641e-07	6901.483592658691	
77.65795555409711	1.1343854297386641e-07	6901.483592658691	
77.65795555409711	1.1343854297386641e-07	6901.483592658691	
77.65795555409711	1.1343854297386641e-07	6901.483592658691	
77.65795555409711	1.1343854297386641e-07	6901.483592658691	
77.65795555409711	1.1343854297386641e-07	6901.483592658691	
77.65795555409711	1.1343854297386641e-07	6901.483592658691	
77.65795555409711	1.1343854297386641e-07	6901.483592658691	
77.65795555409711	1.1343854297386641e-07	6901.483592658691	
77.65795555409711	1.1343854297386641e-07	6901.483592658691	
77.65795555409711	1.1343854297386641e-07	6901.483592658691	
77.65795555409711	1.1343854297386641e-07	6901.483592658691	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409711	1.1344366214148472e-07	6901.467791245439	
77.65795555409713	1.1343861851523364e-07	6901.452452740786	
77.65795555409713	1.1343861851523364e-07	6901.452452740786	
77.65795555409713	1.1343861851523364e-07	6901.452452740786	
77.65795555409713	1.1344358771484913e-07	6901.437563583531	
77.65795555409713	1.1344358771484913e-07	6901.437563583531	
77.65795555409713	1.1344358771484913e-07	6901.437563583531	
77.65795555409713	1.1344358771484913e-07	6901.437563583531	
77.65795555409713	1.1344358771484913e-07	6901.437563583531	
77.65795555409713	1.1344358771484913e-07	6901.437563583531	
77.65795555409713	1.1344358771484913e-07	6901.437563583531	
77.65795555409713	1.134386918435872e-07	6901.423110609912	
77.65795555409713	1.134386918435872e-07	6901.423110609912	
77.65795555409713	1.134386918435872e-07	6901.423110609912	
77.65795555409713	1.134386918435872e-07	6901.423110609912	
77.65795555409713	1.134386918435872e-07	6901.423110609912	
77.65795555409713	1.134386918435872e-07	6901.423110609912	
77.65795555409713	1.134386918435872e-07	6901.423110609912	
77.65795555409713	1.134386918435872e-07	6901.423110609912	
77.65795555409713	1.134386918435872e-07	6901.423110609912	
77.65795555409713	1.134386918435872e-07	6901.423110609912	
77.65795555409713	1.134386918435872e-07	6901.423110609912	
77.65795555409713	1.134386918435872e-07	6901.423110609912	
77.65795555409713	1.1344351546857075e-07	6901.40908104178	
77.65795555409713	1.1344351546857075e-07	6901.40908104178	
77.65795555409713	1.1344351546857075e-07	6901.40908104178	
77.65795555409713	1.1344351546857075e-07	6901.40908104178	
77.65795555409713	1.1344351546857075e-07	6901.40908104178	
77.65795555409713	1.1343876302375815e-07	6901.395462475294	
77.65795555409713	1.1343876302375815e-07	6901.395462475294	
77.65795555409713	1.1343876302375815e-07	6901.395462475294	
77.65795555409713	1.1343876302375815e-07	6901.395462475294	
77.65795555409713	1.1343876302375815e-07	6901.395462475294	
77.65795555409713	1.1343876302375815e-07	6901.395462475294	
77.65795555409713	1.1343876302375815e-07	6901.395462475294	
77.65795555409713	1.1344344533877512e-07	6901.382242869995	
77.65795555409713	1.1344344533877512e-07	6901.382242869995	
77.65795555409713	1.1344344533877512e-07	6901.382242869995	
77.65795555409713	1.1344344533877512e-07	6901.382242869995	
77.65795555409713	1.1344344533877512e-07	6901.382242869995	
77.65795555409714	1.1343883211867837e-07	6901.3694105381555	
77.65795555409714	1.1343883211867837e-07	6901.3694105381555	
77.65795555409714	1.1343883211867837e-07	6901.3694105381555	
77.65795555409714	1.1343883211867837e-07	6901.3694105381555	
77.65795555409714	1.1343883211867837e-07	6901.3694105381555	
77.65795555409714	1.1343883211867837e-07	6901.3694105381555	
77.65795555409714	1.1343883211867837e-07	6901.3694105381555	
77.65795555409714	1.1343883211867837e-07	6901.3694105381555	
77.65795555409714	1.1344337726345909e-07	6901.356954134445	
77.65795555409714	1.1343889918943606e-07	6901.344862645961	
77.65795555409713	1.1344331118243588e-07	6901.333125382338	
77.65795555409713	1.1344331118243588e-07	6901.333125382338	
77.65795555409713	1.1344331118243588e-07	6901.333125382338	
77.65795555409713	1.1344331118243588e-07	6901.333125382338	
77.65795555409713	1.1344331118243588e-07	6901.333125382338	
77.65795555409713	1.1344331118243588e-07	6901.333125382338	
77.65795555409713	1.1344331118243588e-07	6901.333125382338	
77.65795555409711	1.1343896429532988e-07	6901.321731966351	
77.65795555409711	1.1343896429532988e-07	6901.321731966351	
77.65795555409711	1.1344324703728189e-07	6901.3106723249275	
77.65795555409711	1.1344324703728189e-07	6901.3106723249275	
77.65795555409711	1.1343902749392128e-07	6901.299936680006	
77.65795555409711	1.1344318477128509e-07	6901.289515539982	
77.65795555409711	1.1344318477128509e-07	6901.289515539982	
77.6579555540971	1.1343908884108539e-07	6901.2793996912815	
77.6579555540971	1.1343908884108539e-07	6901.2793996912815	
77.6579555540971	1.1343908884108539e-07	6901.2793996912815	
77.6579555540971	1.1344312432939484e-07	6901.269580190274	
77.6579555540971	1.1344312432939484e-07	6901.269580190274	
77.6579555540971	1.1344312432939484e-07	6901.269580190274	
77.6579555540971	1.1344312432939484e-07	6901.269580190274	
77.6579555540971	1.1344312432939484e-07	6901.269580190274	
77.6579555540971	1.1344312432939484e-07	6901.269580190274	
77.6579555540971	1.1344312432939484e-07	6901.269580190274	
77.6579555540971	1.1344312432939484e-07	6901.269580190274	
77.6579555540971	1.1344312432939484e-07	6901.269580190274	
77.6579555540971	1.1344312432939484e-07	6901.269580190274	
77.65795555409711	1.1343914839106052e-07	6901.260048355414	
77.65795555409711	1.1344306565817322e-07	6901.25079575931	
77.65795555409711	1.1344306565817322e-07	6901.25079575931	
77.65795555409711	1.1344306565817322e-07	6901.25079575931	
77.65795555409711	1.1344306565817322e-07	6901.25079575931	
77.65795555409711	1.1344306565817322e-07	6901.25079575931	
77.65795555409711	1.1344306565817322e-07	6901.25079575931	
77.65795555409711	1.1344306565817322e-07	6901.25079575931	
77.65795555409711	1.1344306565817322e-07	6901.25079575931	
77.65795555409711	1.1344306565817322e-07	6901.25079575931	
77.65795555409711	1.1344306565817322e-07	6901.25079575931	
77.65795555409711	1.1344306565817322e-07	6901.25079575931	
