x_0	y_0	z_0	i	Omega	n_0	alpha	beta	gamma	mu	chi2	
0.011887800744346281	0.005476506466226378	-0.0021530908020710744	2.033518807239077	77.65795555409711	1.134437388142796e-07	1.337069670593028	4.141500415758664	0.9420617939335804	0.1887317648909019	6901.499870950815	
0.011887800744346281	0.005476506466226378	-0.0021530908020710744	2.033518807239077	77.65795555409711	1.134437388142796e-07	1.337069670593028	4.141500415758664	0.9420617939335804	0.1887317648909019	6901.499870950815	
0.011887800744346281	0.005476506466226378	-0.0021530908020710744	2.033518807239077	77.65795555409711	1.134437388142796e-07	1.337069670593028	4.141500415758664	0.9420617939335804	0.1887317648909019	6901.499870950815	
0.011887800744346281	0.005476506466226378	-0.0021530908020710744	2.033518807239077	77.65795555409711	1.134437388142796e-07	1.337069670593028	4.141500415758664	0.9420617939335804	0.1887317648909019	6901.499870950815	
0.011887800744346281	0.005476506466226378	-0.0021530908020710744	2.033518807239077	77.65795555409711	1.134437388142796e-07	1.337069670593028	4.141500415758664	0.9420617939335804	0.1887317648909019	6901.499870950815	
0.011887800744346281	0.005476506466226378	-0.0021530908020710744	2.033518807239077	77.65795555409711	1.134437388142796e-07	1.337069670593028	4.141500415758664	0.9420617939335804	0.1887317648909019	6901.499870950815	
0.011887800744346281	0.005476506466226378	-0.0021530908020710744	2.033518807239077	77.65795555409711	1.134437388142796e-07	1.337069670593028	4.141500415758664	0.9420617939335804	0.1887317648909019	6901.499870950815	
0.011887800744346281	0.005476506466226378	-0.0021530908020710744	2.033518807239077	77.65795555409711	1.134437388142796e-07	1.337069670593028	4.141500415758664	0.9420617939335804	0.1887317648909019	6901.499870950815	
0.011887800744346281	0.005476506466226378	-0.0021530908020710744	2.033518807239077	77.65795555409711	1.134437388142796e-07	1.337069670593028	4.141500415758664	0.9420617939335804	0.1887317648909019	6901.499870950815	
0.011887800744346476	0.005476506466226431	-0.002153090802071039	2.0335188072390737	77.6579555540971	1.1343850828027387e-07	1.337069670593028	4.141500415758664	0.9420617939335809	0.18873176489090152	6901.498204406173	
0.011887800744346476	0.005476506466226431	-0.002153090802071039	2.0335188072390737	77.6579555540971	1.1343850828027387e-07	1.337069670593028	4.141500415758664	0.9420617939335809	0.18873176489090152	6901.498204406173	
0.011887800744346476	0.005476506466226431	-0.002153090802071039	2.0335188072390737	77.6579555540971	1.1343850828027387e-07	1.337069670593028	4.141500415758664	0.9420617939335809	0.18873176489090152	6901.498204406173	
0.011887800744346476	0.005476506466226431	-0.002153090802071039	2.0335188072390737	77.6579555540971	1.1343850828027387e-07	1.337069670593028	4.141500415758664	0.9420617939335809	0.18873176489090152	6901.498204406173	
0.011887800744346476	0.005476506466226431	-0.002153090802071039	2.0335188072390737	77.6579555540971	1.1343850828027387e-07	1.337069670593028	4.141500415758664	0.9420617939335809	0.18873176489090152	6901.498204406173	
0.011887800744346476	0.005476506466226431	-0.002153090802071039	2.0335188072390737	77.6579555540971	1.1343850828027387e-07	1.337069670593028	4.141500415758664	0.9420617939335809	0.18873176489090152	6901.498204406173	
0.011887800744346476	0.005476506466226431	-0.002153090802071039	2.0335188072390737	77.6579555540971	1.1343850828027387e-07	1.337069670593028	4.141500415758664	0.9420617939335809	0.18873176489090152	6901.498204406173	
0.011887800744346476	0.005476506466226431	-0.002153090802071039	2.0335188072390737	77.6579555540971	1.1343850828027387e-07	1.337069670593028	4.141500415758664	0.9420617939335809	0.18873176489090152	6901.498204406173	
0.011887800744346606	0.005476506466226509	-0.0021530908020711416	2.0335188072390755	77.65795555409709	1.1344373096464545e-07	1.3370696705930276	4.141500415758664	0.9420617939335806	0.18873176489090043	6901.49654285993	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744346016	0.00547650646622652	-0.0021530908020710804	2.0335188072390653	77.65795555409713	1.1343851611812807e-07	1.3370696705930276	4.141500415758665	0.942061793933581	0.18873176489090032	6901.494886296849	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744344918	0.005476506466226492	-0.002153090802071042	2.0335188072390604	77.65795555409707	1.1344372313855404e-07	1.3370696705930274	4.141500415758664	0.9420617939335809	0.18873176489089982	6901.493234702119	
0.011887800744345148	0.0054765064662265885	-0.0021530908020710704	2.0335188072390666	77.65795555409711	1.1343852393247482e-07	1.3370696705930283	4.141500415758664	0.942061793933582	0.1887317648908998	6901.491588060939	
0.011887800744345148	0.0054765064662265885	-0.0021530908020710704	2.0335188072390666	77.65795555409711	1.1343852393247482e-07	1.3370696705930283	4.141500415758664	0.942061793933582	0.1887317648908998	6901.491588060939	
0.011887800744345148	0.0054765064662265885	-0.0021530908020710704	2.0335188072390666	77.65795555409711	1.1343852393247482e-07	1.3370696705930283	4.141500415758664	0.942061793933582	0.1887317648908998	6901.491588060939	
0.011887800744345148	0.0054765064662265885	-0.0021530908020710704	2.0335188072390666	77.65795555409711	1.1343852393247482e-07	1.3370696705930283	4.141500415758664	0.942061793933582	0.1887317648908998	6901.491588060939	
0.011887800744345148	0.0054765064662265885	-0.0021530908020710704	2.0335188072390666	77.65795555409711	1.1343852393247482e-07	1.3370696705930283	4.141500415758664	0.942061793933582	0.1887317648908998	6901.491588060939	
0.011887800744345148	0.0054765064662265885	-0.0021530908020710704	2.0335188072390666	77.65795555409711	1.1343852393247482e-07	1.3370696705930283	4.141500415758664	0.942061793933582	0.1887317648908998	6901.491588060939	
0.011887800744345148	0.0054765064662265885	-0.0021530908020710704	2.0335188072390666	77.65795555409711	1.1343852393247482e-07	1.3370696705930283	4.141500415758664	0.942061793933582	0.1887317648908998	6901.491588060939	
