Epsilon	Acceptance Rate	 Iterations
1.2211162399298152e-05 	 1.0 	 10.0
6.41086025963153e-05 	 1.0 	 10.0
0.0003365701636306553 	 1.0 	 10.0
0.0017669933590609406 	 1.0 	 10.0
0.00927671513506994 	 1.0 	 10.0
0.04870275445911718 	 1.0 	 10.0
0.2556894609103652 	 1.0 	 10.0
1.3423696697794174 	 1.0 	 10.0
7.047440766341941 	 1.0 	 10.0
